time,gFx,gFy,gFz,TgF
0.862226,0.0552,1.0417,-0.0393,1.044
0.863130,0.0533,1.0417,-0.0344,1.044
0.863527,0.0523,1.0408,-0.0378,1.043
0.866552,0.0572,1.0417,-0.0427,1.044
0.872697,0.0503,1.0393,-0.0393,1.041
0.873994,0.0493,1.0383,-0.0393,1.040
0.887916,0.0488,1.0373,-0.0447,1.039
0.888431,0.0459,1.0393,-0.0432,1.041
0.888597,0.0449,1.0378,-0.0447,1.040
0.888733,0.0425,1.0383,-0.0393,1.040
0.888852,0.0430,1.0378,-0.0369,1.039
0.888962,0.0405,1.0364,-0.0403,1.038
0.892375,0.0371,1.0349,-0.0369,1.036
0.892648,0.0366,1.0359,-0.0378,1.037
0.897722,0.0347,1.0320,-0.0393,1.033
0.898272,0.0332,1.0334,-0.0378,1.035
0.902392,0.0303,1.0320,-0.0315,1.033
0.903278,0.0269,1.0310,-0.0364,1.032
0.907988,0.0278,1.0315,-0.0364,1.032
0.908184,0.0303,1.0315,-0.0335,1.032
0.912413,0.0249,1.0300,-0.0359,1.031
0.913034,0.0215,1.0339,-0.0300,1.035
0.913280,0.0215,1.0329,-0.0335,1.034
0.917299,0.0210,1.0295,-0.0335,1.030
0.922994,0.0176,1.0290,-0.0295,1.030
0.923807,0.0146,1.0339,-0.0339,1.035
0.928828,0.0132,1.0305,-0.0349,1.031
0.929678,0.0117,1.0290,-0.0295,1.030
0.934127,0.0107,1.0329,-0.0344,1.034
0.934576,0.0156,1.0325,-0.0378,1.033
0.938918,0.0093,1.0329,-0.0398,1.034
0.939700,0.0083,1.0364,-0.0359,1.037
0.942601,0.0112,1.0364,-0.0349,1.037
0.943022,0.0112,1.0320,-0.0364,1.033
0.943269,0.0127,1.0329,-0.0354,1.034
0.947203,0.0088,1.0339,-0.0359,1.035
0.952678,0.0068,1.0403,-0.0344,1.041
0.954170,0.0054,1.0364,-0.0320,1.037
0.957427,0.0068,1.0393,-0.0344,1.040
0.958398,0.0029,1.0359,-0.0325,1.036
0.958770,0.0024,1.0388,-0.0286,1.039
0.962746,0.0020,1.0378,-0.0276,1.038
0.973918,0.0039,1.0388,-0.0266,1.039
0.975215,0.0015,1.0393,-0.0291,1.040
0.975777,0.0015,1.0403,-0.0237,1.041
0.976265,-0.0029,1.0359,-0.0232,1.036
0.977384,-0.0020,1.0373,-0.0242,1.038
0.978597,-0.0024,1.0364,-0.0222,1.037
0.982961,-0.0015,1.0315,-0.0212,1.032
0.983306,-0.0020,1.0320,-0.0212,1.032
0.988186,-0.0015,1.0310,-0.0173,1.031
0.988654,0.0000,1.0320,-0.0217,1.032
0.992642,0.0005,1.0290,-0.0159,1.029
0.993006,-0.0015,1.0325,-0.0212,1.033
0.998656,-0.0029,1.0295,-0.0173,1.030
0.998889,-0.0010,1.0300,-0.0144,1.030
