time,gFx,gFy,gFz,TgF
0.477202968,-0.0293,1.0310,-0.0183,1.032
0.477877291,-0.0322,1.0359,-0.0188,1.037
0.478077812,-0.0327,1.0364,-0.0178,1.037
0.481257552,-0.0273,1.0329,-0.0237,1.034
0.488951354,-0.0269,1.0329,-0.0256,1.034
0.489837447,-0.0244,1.0305,-0.0276,1.031
0.492295833,-0.0244,1.0310,-0.0310,1.032
0.492821197,-0.0215,1.0295,-0.0325,1.030
0.497198541,-0.0215,1.0300,-0.0374,1.031
0.498263489,-0.0205,1.0315,-0.0378,1.032
0.503762968,-0.0195,1.0315,-0.0418,1.033
0.50468151,-0.0166,1.0310,-0.0383,1.032
0.506475104,-0.0190,1.0246,-0.0374,1.025
0.506917656,-0.0195,1.0242,-0.0413,1.025
0.513287708,-0.0205,1.0251,-0.0408,1.026
0.514397239,-0.0190,1.0290,-0.0413,1.030
0.515808906,-0.0200,1.0256,-0.0388,1.027
0.516276197,-0.0190,1.0246,-0.0374,1.025
0.521223385,-0.0190,1.0246,-0.0349,1.025
0.522412656,-0.0132,1.0246,-0.0315,1.025
0.522813385,-0.0171,1.0251,-0.0300,1.026
0.528951666,-0.0200,1.0242,-0.0291,1.025
0.531044999,-0.0176,1.0232,-0.0286,1.024
0.531962499,-0.0215,1.0276,-0.0281,1.028
0.533051458,-0.0200,1.0232,-0.0251,1.024
0.540375677,-0.0239,1.0222,-0.0266,1.023
0.542708229,-0.0254,1.0237,-0.0291,1.024
0.543090416,-0.0259,1.0256,-0.0242,1.026
0.561254843,-0.0317,1.0237,-0.0247,1.024
0.561962343,-0.0278,1.0261,-0.0271,1.027
0.562249479,-0.0342,1.0285,-0.0300,1.030
0.562506093,-0.0317,1.0285,-0.0315,1.030
0.562759166,-0.0356,1.0305,-0.0339,1.032
0.562978802,-0.0381,1.0315,-0.0305,1.033
0.563200833,-0.0396,1.0315,-0.0339,1.033
0.56342052,-0.0381,1.0305,-0.0349,1.032
0.567644999,-0.0405,1.0295,-0.0364,1.031
0.568074739,-0.0386,1.0349,-0.0359,1.036
0.571949479,-0.0361,1.0368,-0.0369,1.038
0.572680937,-0.0376,1.0354,-0.0374,1.037
0.57297151,-0.0337,1.0359,-0.0359,1.037
0.576465312,-0.0313,1.0310,-0.0398,1.032
0.581648489,-0.0293,1.0344,-0.0369,1.035
0.582501979,-0.0293,1.0315,-0.0344,1.032
0.587143281,-0.0273,1.0310,-0.0359,1.032
0.587941354,-0.0239,1.0334,-0.0374,1.034
0.591759531,-0.0230,1.0329,-0.0383,1.034
0.592227916,-0.0205,1.0310,-0.0354,1.032
0.596754062,-0.0190,1.0281,-0.0349,1.029
0.597892395,-0.0166,1.0359,-0.0344,1.037
0.604095208,-0.0151,1.0344,-0.0344,1.035
0.606223906,-0.0122,1.0290,-0.0330,1.030
0.607001874,-0.0103,1.0368,-0.0344,1.037
0.607672447,-0.0088,1.0339,-0.0320,1.034
0.61120776,-0.0098,1.0398,-0.0344,1.040
0.612615989,-0.0093,1.0368,-0.0398,1.038
0.616072031,-0.0088,1.0373,-0.0369,1.038
0.616928802,-0.0039,1.0378,-0.0378,1.039
0.622088645,-0.0073,1.0393,-0.0422,1.040
0.623104635,-0.0049,1.0447,-0.0447,1.046
0.634932864,-0.0020,1.0398,-0.0452,1.041
0.635939947,0.0000,1.0432,-0.0476,1.044
0.636351302,-0.0010,1.0466,-0.0544,1.048
0.636669999,-0.0020,1.0417,-0.0510,1.043
0.636940624,-0.0015,1.0412,-0.0501,1.042
0.637288749,0.0015,1.0383,-0.0540,1.040
0.641982499,0.0039,1.0432,-0.0554,1.045
0.642428802,0.0020,1.0398,-0.0579,1.041
0.652187864,0.0005,1.0417,-0.0628,1.044
0.652582916,0.0000,1.0393,-0.0671,1.041
0.652728333,0.0034,1.0388,-0.0696,1.041
0.652843802,0.0024,1.0417,-0.0691,1.044
0.657829374,0.0039,1.0408,-0.0730,1.043
0.658084739,0.0049,1.0344,-0.0720,1.037
0.662431718,0.0024,1.0378,-0.0745,1.040
0.663167656,0.0005,1.0378,-0.0740,1.040
0.663480781,0.0000,1.0403,-0.0779,1.043
0.668055572,-0.0005,1.0373,-0.0784,1.040
0.672359739,-0.0034,1.0368,-0.0784,1.040
0.673186458,-0.0029,1.0364,-0.0784,1.039
0.677205572,-0.0054,1.0398,-0.0769,1.043
0.678313177,-0.0083,1.0398,-0.0774,1.043
0.682229687,-0.0073,1.0320,-0.0779,1.035
0.682783854,-0.0127,1.0388,-0.0813,1.042
0.688863385,-0.0146,1.0373,-0.0794,1.040
0.689983854,-0.0142,1.0354,-0.0794,1.039
0.693207604,-0.0156,1.0334,-0.0784,1.037
0.694040052,-0.0176,1.0349,-0.0774,1.038
0.698204427,-0.0230,1.0315,-0.0754,1.034
0.70035052,-0.0225,1.0290,-0.0730,1.032
0.703910885,-0.0293,1.0271,-0.0706,1.030
0.70570677,-0.0269,1.0242,-0.0706,1.027
0.707400989,-0.0269,1.0242,-0.0662,1.027
0.708333854,-0.0303,1.0193,-0.0676,1.022
0.712529999,-0.0278,1.0227,-0.0642,1.025
0.713232968,-0.0317,1.0207,-0.0598,1.023
0.718060729,-0.0317,1.0198,-0.0564,1.022
0.718505364,-0.0317,1.0134,-0.0496,1.015
0.722772551,-0.0361,1.0168,-0.0501,1.019
0.723653958,-0.0317,1.0129,-0.0457,1.014
0.73290776,-0.0337,1.0110,-0.0408,1.012
0.735296458,-0.0371,1.0090,-0.0403,1.010
0.735550781,-0.0337,1.0080,-0.0369,1.009
0.735748176,-0.0308,1.0041,-0.0330,1.005
0.739484635,-0.0332,1.0032,-0.0305,1.004
0.739907343,-0.0352,1.0032,-0.0276,1.004
0.743195468,-0.0332,1.0012,-0.0237,1.002
0.743702916,-0.0317,1.0012,-0.0251,1.002
0.752909687,-0.0264,1.0046,-0.0227,1.005
0.753747343,-0.0278,1.0041,-0.0232,1.005
0.754267812,-0.0283,1.0066,-0.0139,1.007
0.754473906,-0.0234,1.0080,-0.0208,1.009
0.758383854,-0.0269,1.0095,-0.0125,1.010
0.758769791,-0.0230,1.0100,-0.0110,1.010
0.762874791,-0.0234,1.0115,-0.0154,1.012
0.763498385,-0.0239,1.0144,-0.0168,1.015
0.768772864,-0.0273,1.0124,-0.0164,1.013
0.769387083,-0.0264,1.0173,-0.0173,1.018
0.772954843,-0.0273,1.0178,-0.0139,1.018
0.774012968,-0.0283,1.0237,-0.0208,1.024
0.777226145,-0.0293,1.0193,-0.0208,1.020
0.781258854,-0.0317,1.0222,-0.0212,1.023
0.784420104,-0.0273,1.0242,-0.0286,1.025
0.784941979,-0.0327,1.0295,-0.0276,1.030
0.788879218,-0.0288,1.0261,-0.0315,1.027
0.79011276,-0.0249,1.0276,-0.0339,1.028
0.793465781,-0.0313,1.0300,-0.0403,1.031
0.794043072,-0.0259,1.0329,-0.0466,1.034
0.799198541,-0.0239,1.0359,-0.0461,1.037
0.800063281,-0.0244,1.0373,-0.0530,1.039
0.80348802,-0.0225,1.0408,-0.0574,1.043
0.805249479,-0.0200,1.0398,-0.0618,1.042
0.807599947,-0.0234,1.0432,-0.0618,1.045
0.808498697,-0.0215,1.0437,-0.0667,1.046
0.812503229,-0.0230,1.0456,-0.0730,1.048
0.814481197,-0.0225,1.0481,-0.0720,1.051
0.81684677,-0.0225,1.0466,-0.0779,1.050
0.817896562,-0.0186,1.0461,-0.0794,1.049
0.822440729,-0.0161,1.0452,-0.0784,1.048
0.823399895,-0.0171,1.0432,-0.0833,1.047
0.832334426,-0.0151,1.0461,-0.0808,1.049
0.833775572,-0.0132,1.0412,-0.0794,1.044
0.834445104,-0.0103,1.0437,-0.0798,1.047
0.834939635,-0.0093,1.0437,-0.0769,1.047
0.845998176,-0.0083,1.0461,-0.0754,1.049
0.84654401,-0.0083,1.0427,-0.0779,1.046
0.846799114,-0.0068,1.0442,-0.0701,1.047
0.846995833,-0.0078,1.0422,-0.0681,1.044
0.847330833,-0.0059,1.0437,-0.0681,1.046
0.84756776,-0.0059,1.0412,-0.0662,1.043
0.853566979,-0.0063,1.0408,-0.0618,1.043
0.854319479,-0.0073,1.0393,-0.0623,1.041
0.858909166,-0.0044,1.0412,-0.0569,1.043
0.859335885,-0.0034,1.0373,-0.0574,1.039
0.863412916,-0.0010,1.0359,-0.0535,1.037
0.864167968,-0.0029,1.0359,-0.0491,1.037
0.868317604,-0.0024,1.0334,-0.0496,1.035
0.868722551,-0.0034,1.0339,-0.0457,1.035
0.872938958,-0.0034,1.0320,-0.0388,1.033
0.873823489,-0.0039,1.0305,-0.0476,1.032
0.879013541,-0.0049,1.0276,-0.0408,1.028
0.879830051,-0.0034,1.0276,-0.0427,1.028
0.882227968,-0.0029,1.0315,-0.0388,1.032
0.882731562,-0.0073,1.0295,-0.0398,1.030
0.888272812,-0.0044,1.0227,-0.0383,1.023
0.889029895,-0.0068,1.0188,-0.0383,1.020
0.893414947,-0.0068,1.0266,-0.0427,1.028
0.893967239,-0.0049,1.0222,-0.0481,1.023
0.89978802,-0.0098,1.0217,-0.0457,1.023
0.902145104,-0.0078,1.0246,-0.0452,1.026
0.903166822,-0.0107,1.0154,-0.0515,1.017
0.903896926,-0.0107,1.0193,-0.0466,1.020
0.908277135,-0.0137,1.0212,-0.0471,1.022
0.909632968,-0.0117,1.0202,-0.0525,1.022
0.913229583,-0.0098,1.0217,-0.0505,1.023
0.914745208,-0.0156,1.0193,-0.0486,1.021
0.917041874,-0.0117,1.0222,-0.0505,1.024
0.918349687,-0.0127,1.0237,-0.0525,1.025
0.922694531,-0.0117,1.0217,-0.0496,1.023
0.923762708,-0.0127,1.0276,-0.0505,1.029
0.927067604,-0.0107,1.0300,-0.0501,1.031
0.927898697,-0.0137,1.0285,-0.0510,1.030
0.937158385,-0.0127,1.0300,-0.0452,1.031
0.938058281,-0.0137,1.0329,-0.0447,1.034
0.938298541,-0.0151,1.0373,-0.0427,1.038
0.938500364,-0.0161,1.0354,-0.0354,1.036
0.942670364,-0.0181,1.0305,-0.0330,1.031
0.943749947,-0.0176,1.0339,-0.0305,1.035
0.955711458,-0.0220,1.0339,-0.0286,1.035
0.956422916,-0.0195,1.0388,-0.0300,1.039
0.956705572,-0.0215,1.0378,-0.0271,1.038
0.956925051,-0.0254,1.0349,-0.0305,1.036
0.957160051,-0.0308,1.0354,-0.0256,1.036
0.957639791,-0.0254,1.0364,-0.0261,1.037
0.96325427,-0.0230,1.0364,-0.0335,1.037
0.96402802,-0.0230,1.0320,-0.0388,1.033
0.966934062,-0.0234,1.0339,-0.0408,1.035
0.967427083,-0.0249,1.0276,-0.0383,1.029
0.97150401,-0.0264,1.0246,-0.0388,1.026
0.972092395,-0.0254,1.0237,-0.0432,1.025
0.976089635,-0.0269,1.0173,-0.0378,1.018
0.981874166,-0.0239,1.0178,-0.0378,1.019
0.982620624,-0.0234,1.0198,-0.0432,1.021
0.986913489,-0.0186,1.0159,-0.0359,1.017
0.987612603,-0.0230,1.0144,-0.0305,1.015
0.991529947,-0.0230,1.0144,-0.0300,1.015
0.992055624,-0.0200,1.0144,-0.0251,1.015
0.992389583,-0.0195,1.0115,-0.0227,1.012
0.995440468,-0.0234,1.0129,-0.0203,1.013
1.001985364,-0.0151,1.0159,-0.0178,1.016
1.002631353,-0.0166,1.0159,-0.0178,1.016
1.007548333,-0.0190,1.0178,-0.0154,1.018
1.008455364,-0.0181,1.0173,-0.0164,1.018
1.013058697,-0.0166,1.0246,-0.0129,1.025
1.015027708,-0.0186,1.0266,-0.0115,1.027
1.016624687,-0.0166,1.0271,-0.0125,1.027
1.017851822,-0.0190,1.0300,-0.0090,1.030
1.021197812,-0.0176,1.0334,-0.0051,1.034
1.022261041,-0.0127,1.0325,-0.0071,1.033
1.032849374,-0.0166,1.0368,-0.0076,1.037
1.034305572,-0.0166,1.0388,-0.0046,1.039
1.034923333,-0.0186,1.0408,-0.0042,1.041
1.035425468,-0.0200,1.0388,-0.0037,1.039
1.035837656,-0.0176,1.0393,-0.0100,1.039
1.036258437,-0.0171,1.0417,-0.0095,1.042
1.041377135,-0.0122,1.0398,-0.0105,1.040
1.041764791,-0.0156,1.0412,-0.0129,1.041
1.047656458,-0.0132,1.0417,-0.0149,1.042
1.048144322,-0.0137,1.0359,-0.0178,1.036
1.05198276,-0.0093,1.0408,-0.0242,1.041
1.052341562,-0.0112,1.0393,-0.0271,1.040
1.056365676,-0.0063,1.0417,-0.0320,1.042
1.057020416,-0.0112,1.0368,-0.0418,1.038
1.061792031,-0.0039,1.0359,-0.0427,1.037
